order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_002288,3,PROD_000486,SELL_000004,2024-08-04,261.32,23.44
ORD_002288,4,PROD_000178,SELL_000048,2024-04-18,76.61,39.35
ORD_002289,1,PROD_000255,SELL_000018,2024-02-25,327.77,16.69
ORD_002289,2,PROD_000093,SELL_000044,2024-05-20,16.86,38.87
ORD_002289,3,PROD_000134,SELL_000013,2024-10-19,223.62,17.76
ORD_002290,1,PROD_000163,SELL_000038,2024-07-18,34.54,5.24
ORD_002290,2,PROD_000035,SELL_000036,2024-12-04,346.34,5.35
ORD_002291,1,PROD_000250,SELL_000007,2024-07-18,319.77,28.9
ORD_002291,2,PROD_000283,SELL_000008,2024-10-31,115.61,35.47
ORD_002291,3,PROD_000324,SELL_000042,2024-03-16,243.61,30.49
ORD_002291,4,PROD_000260,SELL_000038,2024-10-22,405.33,30.16
ORD_002291,5,PROD_000439,SELL_000007,2024-11-09,271.8,44.39
ORD_002292,1,PROD_000050,SELL_000027,2024-06-20,11.34,43.14
ORD_002292,2,PROD_000490,SELL_000005,2024-08-27,371.14,25.55
ORD_002293,1,PROD_000053,SELL_000033,2024-01-18,482.96,24.4
ORD_002294,1,PROD_000351,SELL_000021,2024-03-06,71.81,10.9
ORD_002294,2,PROD_000306,SELL_000006,2024-06-20,73.06,28.32
ORD_002294,3,PROD_000116,SELL_000011,2024-09-19,62.6,40.82
ORD_002294,4,PROD_000427,SELL_000026,2024-08-12,175.13,38.73
ORD_002295,1,PROD_000486,SELL_000032,2024-04-13,48.07,8.76
ORD_002295,2,PROD_000315,SELL_000050,2024-08-24,451.43,30.62
ORD_002295,3,PROD_000060,SELL_000016,2024-06-16,77.44,48.71
ORD_002295,4,PROD_000381,SELL_000032,2024-12-13,475.59,41.0
ORD_002296,1,PROD_000176,SELL_000040,2024-05-07,476.7,24.04
ORD_002296,2,PROD_000190,SELL_000005,2024-02-18,432.07,44.52
ORD_002296,3,PROD_000165,SELL_000028,2024-08-06,316.76,20.19
ORD_002297,1,PROD_000110,SELL_000039,2024-02-27,233.32,26.1
ORD_002297,2,PROD_000393,SELL_000022,2024-05-09,272.05,13.74
ORD_002297,3,PROD_000089,SELL_000035,2024-02-18,435.54,49.41
ORD_002297,4,PROD_000100,SELL_000019,2024-03-04,124.79,20.02
ORD_002298,1,PROD_000104,SELL_000019,2024-07-25,16.06,26.3
ORD_002298,2,PROD_000304,SELL_000027,2024-11-21,480.99,24.84
ORD_002299,1,PROD_000155,SELL_000042,2024-06-01,219.67,19.19
ORD_002299,2,PROD_000363,SELL_000017,2024-10-03,79.78,28.19
ORD_002299,3,PROD_000456,SELL_000032,2024-04-22,311.25,30.1
ORD_002299,4,PROD_000091,SELL_000007,2024-03-07,448.2,45.75
ORD_002300,1,PROD_000279,SELL_000032,2024-08-30,146.95,6.8
ORD_002300,2,PROD_000399,SELL_000023,2024-01-31,116.79,7.93
ORD_002300,3,PROD_000034,SELL_000014,2024-06-08,384.43,22.07
ORD_002300,4,PROD_000028,SELL_000035,2024-12-27,334.75,19.54
ORD_002300,5,PROD_000215,SELL_000040,2024-10-16,460.68,36.04
ORD_002301,1,PROD_000280,SELL_000032,2024-05-17,153.65,44.81
ORD_002301,2,PROD_000041,SELL_000015,2024-06-07,52.52,20.28
ORD_002302,1,PROD_000329,SELL_000034,2024-12-23,461.85,39.96
ORD_002302,2,PROD_000128,SELL_000017,2024-02-15,22.5,21.59
ORD_002303,1,PROD_000424,SELL_000009,2024-11-09,367.86,48.99
ORD_002303,2,PROD_000318,SELL_000029,2024-08-04,421.05,21.5
ORD_002303,3,PROD_000392,SELL_000011,2024-01-23,439.58,41.81
ORD_002303,4,PROD_000324,SELL_000004,2024-05-01,447.06,15.49
ORD_002304,1,PROD_000226,SELL_000044,2024-09-07,232.53,19.01
ORD_002304,2,PROD_000049,SELL_000003,2024-12-17,283.75,14.13
ORD_002304,3,PROD_000241,SELL_000008,2024-02-28,264.69,49.38
ORD_002304,4,PROD_000029,SELL_000001,2024-04-22,338.92,46.16
ORD_002305,1,PROD_000319,SELL_000048,2024-05-06,174.31,38.99
ORD_002306,1,PROD_000245,SELL_000048,2024-12-17,65.54,44.72
ORD_002306,2,PROD_000102,SELL_000044,2024-03-11,409.61,46.18
ORD_002307,1,PROD_000041,SELL_000043,2024-01-07,224.2,22.76
ORD_002307,2,PROD_000462,SELL_000028,2024-12-26,186.22,42.91
ORD_002308,1,PROD_000478,SELL_000018,2024-09-01,259.3,27.87
ORD_002308,2,PROD_000367,SELL_000042,2024-11-15,238.83,29.71
ORD_002308,3,PROD_000156,SELL_000023,2024-09-14,316.61,37.64
ORD_002308,4,PROD_000318,SELL_000047,2024-07-02,237.97,31.14
ORD_002308,5,PROD_000044,SELL_000007,2024-05-30,438.16,8.9
ORD_002309,1,PROD_000432,SELL_000019,2024-08-02,42.85,44.04
ORD_002309,2,PROD_000028,SELL_000025,2024-10-29,357.15,47.3
ORD_002309,3,PROD_000410,SELL_000015,2024-11-23,361.7,41.14
ORD_002309,4,PROD_000050,SELL_000002,2024-10-03,431.55,48.32
ORD_002309,5,PROD_000371,SELL_000050,2024-04-15,474.65,39.29
ORD_002310,1,PROD_000493,SELL_000026,2024-07-20,264.91,24.15
ORD_002310,2,PROD_000498,SELL_000043,2024-11-07,289.94,18.58
ORD_002310,3,PROD_000010,SELL_000002,2024-04-28,101.77,22.34
ORD_002310,4,PROD_000415,SELL_000022,2024-02-01,324.32,49.82
ORD_002310,5,PROD_000450,SELL_000021,2024-03-13,138.15,9.35
ORD_002311,1,PROD_000021,SELL_000047,2024-08-15,498.87,21.83
ORD_002311,2,PROD_000049,SELL_000015,2024-04-21,175.28,42.76
ORD_002312,1,PROD_000308,SELL_000024,2024-09-01,224.25,16.19
ORD_002312,2,PROD_000323,SELL_000049,2024-10-19,214.61,36.02
ORD_002312,3,PROD_000016,SELL_000035,2024-05-19,395.41,47.38
ORD_002313,1,PROD_000085,SELL_000049,2024-10-30,244.15,18.55
ORD_002313,2,PROD_000163,SELL_000014,2024-09-25,478.89,29.42
ORD_002313,3,PROD_000204,SELL_000005,2024-03-15,350.43,30.55
ORD_002313,4,PROD_000211,SELL_000032,2024-07-12,84.65,47.74
ORD_002313,5,PROD_000482,SELL_000013,2024-06-21,157.01,19.44
ORD_002314,1,PROD_000144,SELL_000047,2024-04-27,493.7,10.42
ORD_002315,1,PROD_000479,SELL_000043,2024-09-20,317.2,35.78
ORD_002315,2,PROD_000156,SELL_000036,2024-11-25,292.43,31.37
ORD_002316,1,PROD_000126,SELL_000005,2024-04-02,436.37,46.05
ORD_002316,2,PROD_000017,SELL_000034,2024-06-19,292.72,6.91
ORD_002316,3,PROD_000025,SELL_000050,2024-01-17,435.15,17.59
ORD_002317,1,PROD_000017,SELL_000014,2024-07-27,361.03,13.25
ORD_002317,2,PROD_000125,SELL_000032,2024-05-08,116.69,14.21
ORD_002317,3,PROD_000419,SELL_000041,2024-03-18,162.55,18.16
ORD_002317,4,PROD_000321,SELL_000029,2024-03-05,402.92,30.76
ORD_002318,1,PROD_000447,SELL_000026,2024-03-25,424.07,39.18
ORD_002318,2,PROD_000402,SELL_000031,2024-11-07,428.24,34.67
ORD_002318,3,PROD_000376,SELL_000047,2024-05-31,366.51,48.28
ORD_002318,4,PROD_000329,SELL_000040,2024-04-01,58.29,41.7
ORD_002319,1,PROD_000070,SELL_000032,2024-05-17,275.57,11.0
ORD_002319,2,PROD_000363,SELL_000022,2024-02-15,452.43,39.5
ORD_002319,3,PROD_000011,SELL_000047,2024-09-09,345.09,23.98
ORD_002319,4,PROD_000042,SELL_000015,2024-03-15,144.19,7.72
ORD_002320,1,PROD_000301,SELL_000025,2024-02-12,314.94,23.89
ORD_002320,2,PROD_000330,SELL_000041,2024-06-13,55.11,22.84
ORD_002320,3,PROD_000088,SELL_000031,2024-02-18,145.41,26.79
ORD_002321,1,PROD_000163,SELL_000045,2024-09-30,451.85,24.51
ORD_002321,2,PROD_000260,SELL_000028,2024-03-25,419.59,46.54
ORD_002321,3,PROD_000110,SELL_000029,2024-09-19,192.3,38.78
ORD_002321,4,PROD_000237,SELL_000007,2024-12-13,443.29,25.84
ORD_002322,1,PROD_000034,SELL_000037,2024-10-30,289.66,13.77
ORD_002322,2,PROD_000356,SELL_000042,2024-11-06,395.99,27.17
ORD_002323,1,PROD_000001,SELL_000043,2024-09-08,322.1,5.06
ORD_002323,2,PROD_000088,SELL_000042,2024-08-13,292.94,24.08
ORD_002323,3,PROD_000083,SELL_000048,2024-05-22,159.98,13.24
ORD_002323,4,PROD_000259,SELL_000019,2024-04-11,10.04,48.62
ORD_002324,1,PROD_000311,SELL_000035,2024-09-12,255.35,38.96
ORD_002324,2,PROD_000216,SELL_000019,2024-08-05,450.06,20.32
ORD_002325,1,PROD_000158,SELL_000048,2024-11-02,52.96,39.33
ORD_002325,2,PROD_000277,SELL_000027,2024-10-05,326.31,42.07
ORD_002325,3,PROD_000156,SELL_000039,2024-11-30,260.49,36.36
ORD_002325,4,PROD_000309,SELL_000046,2024-04-10,352.4,5.35
ORD_002325,5,PROD_000370,SELL_000038,2024-03-14,91.76,29.88
ORD_002326,1,PROD_000257,SELL_000031,2024-01-15,327.6,14.32
ORD_002326,2,PROD_000188,SELL_000024,2024-09-09,270.34,40.38
ORD_002326,3,PROD_000147,SELL_000021,2024-09-05,355.54,45.37
ORD_002326,4,PROD_000455,SELL_000021,2024-04-20,12.09,11.45
ORD_002327,1,PROD_000148,SELL_000014,2024-01-11,456.4,10.02
ORD_002327,2,PROD_000067,SELL_000010,2024-03-30,179.55,25.72
ORD_002327,3,PROD_000010,SELL_000017,2024-02-09,77.68,23.97
ORD_002327,4,PROD_000157,SELL_000049,2024-05-03,349.19,21.81
ORD_002328,1,PROD_000293,SELL_000018,2024-06-11,191.24,38.26
ORD_002329,1,PROD_000119,SELL_000007,2024-05-27,387.35,11.78
ORD_002329,2,PROD_000491,SELL_000028,2024-08-05,96.88,41.36
ORD_002329,3,PROD_000130,SELL_000032,2024-08-13,219.95,14.06
ORD_002329,4,PROD_000285,SELL_000010,2024-12-15,483.72,7.67
ORD_002330,1,PROD_000032,SELL_000004,2024-03-15,134.98,28.65
ORD_002331,1,PROD_000347,SELL_000049,2024-08-08,143.69,33.3
ORD_002331,2,PROD_000336,SELL_000038,2024-05-03,302.93,42.71
ORD_002331,3,PROD_000314,SELL_000031,2024-11-05,129.86,44.3
ORD_002331,4,PROD_000401,SELL_000041,2024-04-25,380.37,32.58
ORD_002331,5,PROD_000104,SELL_000016,2024-09-16,105.89,13.82
ORD_002332,1,PROD_000420,SELL_000028,2024-10-11,261.06,29.83
ORD_002332,2,PROD_000408,SELL_000026,2024-09-25,294.62,28.82
ORD_002332,3,PROD_000177,SELL_000033,2024-03-04,480.2,14.47
ORD_002332,4,PROD_000446,SELL_000047,2024-08-11,483.71,9.61
ORD_002333,1,PROD_000179,SELL_000012,2024-03-14,132.24,6.67
ORD_002333,2,PROD_000414,SELL_000041,2024-11-05,418.57,33.43
ORD_002333,3,PROD_000121,SELL_000031,2024-10-06,487.71,15.48
ORD_002333,4,PROD_000324,SELL_000024,2024-03-10,65.86,32.16
ORD_002334,1,PROD_000193,SELL_000034,2024-05-11,462.56,31.86
ORD_002335,1,PROD_000342,SELL_000013,2024-04-17,465.29,12.94
ORD_002336,1,PROD_000372,SELL_000023,2024-01-31,275.18,25.87
ORD_002336,2,PROD_000369,SELL_000010,2024-07-29,334.71,24.53
ORD_002336,3,PROD_000274,SELL_000006,2024-01-30,230.27,24.82
ORD_002336,4,PROD_000380,SELL_000029,2024-10-03,428.15,48.28
ORD_002336,5,PROD_000344,SELL_000046,2024-04-28,353.6,26.7
ORD_002337,1,PROD_000035,SELL_000039,2024-01-25,185.85,30.93
ORD_002337,2,PROD_000136,SELL_000028,2024-09-14,475.31,30.84
ORD_002337,3,PROD_000292,SELL_000015,2024-04-22,26.17,14.7
ORD_002337,4,PROD_000249,SELL_000018,2024-01-23,337.63,12.1
ORD_002337,5,PROD_000132,SELL_000009,2024-07-18,67.5,36.91
ORD_002338,1,PROD_000078,SELL_000018,2024-10-12,349.53,27.41
ORD_002338,2,PROD_000200,SELL_000023,2024-02-26,268.79,17.32
ORD_002339,1,PROD_000057,SELL_000040,2024-10-02,413.67,38.94
ORD_002339,2,PROD_000042,SELL_000014,2024-03-14,294.36,5.96
ORD_002339,3,PROD_000122,SELL_000024,2024-08-30,99.42,26.02
ORD_002339,4,PROD_000435,SELL_000014,2024-11-03,279.86,26.41
ORD_002339,5,PROD_000076,SELL_000026,2024-12-05,352.82,19.53
ORD_002340,1,PROD_000239,SELL_000009,2024-10-11,465.09,36.81
ORD_002341,1,PROD_000261,SELL_000042,2024-12-31,350.33,28.61
ORD_002341,2,PROD_000448,SELL_000001,2024-01-15,293.68,41.53
ORD_002342,1,PROD_000220,SELL_000028,2024-12-18,467.09,30.58
ORD_002342,2,PROD_000402,SELL_000045,2024-05-18,325.99,44.44
ORD_002342,3,PROD_000161,SELL_000045,2024-01-10,465.59,7.92
ORD_002342,4,PROD_000137,SELL_000040,2024-01-16,162.13,39.0
ORD_002342,5,PROD_000383,SELL_000015,2024-06-26,363.21,26.95
ORD_002343,1,PROD_000116,SELL_000019,2024-06-14,125.08,22.18
ORD_002343,2,PROD_000151,SELL_000040,2024-10-17,201.96,37.21
ORD_002343,3,PROD_000250,SELL_000032,2024-10-21,306.55,25.01
ORD_002344,1,PROD_000077,SELL_000011,2024-03-14,351.84,18.84
ORD_002344,2,PROD_000465,SELL_000025,2024-12-12,51.44,49.55
ORD_002345,1,PROD_000122,SELL_000003,2024-01-07,82.4,5.5
ORD_002345,2,PROD_000236,SELL_000050,2024-07-06,373.65,43.52
ORD_002346,1,PROD_000432,SELL_000027,2024-11-10,240.48,45.18
ORD_002346,2,PROD_000224,SELL_000045,2024-10-16,129.19,29.19
ORD_002346,3,PROD_000020,SELL_000021,2024-02-26,133.55,15.81
ORD_002346,4,PROD_000284,SELL_000025,2024-11-29,301.23,5.44
ORD_002347,1,PROD_000265,SELL_000005,2024-03-21,383.22,44.86
ORD_002347,2,PROD_000255,SELL_000022,2024-01-05,36.79,23.11
ORD_002347,3,PROD_000440,SELL_000050,2024-11-13,345.2,47.79
ORD_002347,4,PROD_000188,SELL_000034,2024-06-27,464.69,14.86
ORD_002348,1,PROD_000458,SELL_000043,2024-03-22,433.83,44.0
ORD_002348,2,PROD_000132,SELL_000021,2024-07-02,472.49,20.24
ORD_002348,3,PROD_000109,SELL_000012,2024-03-07,57.0,38.44
ORD_002348,4,PROD_000275,SELL_000040,2024-06-08,147.02,8.78
ORD_002348,5,PROD_000319,SELL_000050,2024-10-20,291.55,34.52
ORD_002349,1,PROD_000206,SELL_000037,2024-11-04,107.55,47.2
ORD_002349,2,PROD_000123,SELL_000036,2024-02-11,165.25,31.27
ORD_002349,3,PROD_000301,SELL_000003,2024-09-04,16.5,38.21
ORD_002349,4,PROD_000345,SELL_000049,2024-08-11,302.89,36.88
ORD_002350,1,PROD_000430,SELL_000028,2024-04-17,211.49,10.04
ORD_002351,1,PROD_000414,SELL_000009,2024-09-23,427.28,18.11
ORD_002352,1,PROD_000332,SELL_000008,2024-02-03,232.16,13.58
ORD_002352,2,PROD_000013,SELL_000044,2024-07-12,293.17,32.05
ORD_002352,3,PROD_000427,SELL_000034,2024-03-16,43.93,19.13
ORD_002352,4,PROD_000280,SELL_000029,2024-09-23,295.67,39.1
ORD_002352,5,PROD_000456,SELL_000037,2024-07-23,76.13,30.93
ORD_002353,1,PROD_000004,SELL_000050,2024-11-25,101.68,17.91
ORD_002353,2,PROD_000185,SELL_000010,2024-02-09,256.2,7.13
ORD_002354,1,PROD_000443,SELL_000004,2024-10-14,468.48,38.48
ORD_002354,2,PROD_000293,SELL_000007,2024-03-18,329.78,7.4
ORD_002354,3,PROD_000360,SELL_000047,2024-10-07,183.4,49.95
ORD_002354,4,PROD_000291,SELL_000027,2024-06-16,139.09,47.11
ORD_002355,1,PROD_000281,SELL_000018,2024-05-20,481.05,31.74
ORD_002356,1,PROD_000279,SELL_000028,2024-06-30,495.13,25.66
ORD_002356,2,PROD_000319,SELL_000050,2024-04-06,453.19,33.87
ORD_002357,1,PROD_000352,SELL_000024,2024-05-10,260.07,18.77
ORD_002358,1,PROD_000019,SELL_000022,2024-07-24,196.48,15.13
ORD_002358,2,PROD_000440,SELL_000047,2024-01-26,418.51,22.66
ORD_002358,3,PROD_000004,SELL_000038,2024-11-29,499.64,17.25
ORD_002358,4,PROD_000201,SELL_000007,2024-07-04,15.15,9.38
ORD_002359,1,PROD_000470,SELL_000022,2024-01-28,214.35,33.28
ORD_002359,2,PROD_000441,SELL_000025,2024-08-10,419.8,43.09
ORD_002360,1,PROD_000015,SELL_000023,2024-11-13,20.2,28.01
ORD_002360,2,PROD_000185,SELL_000042,2024-07-10,351.15,24.27
ORD_002360,3,PROD_000249,SELL_000035,2024-10-22,114.25,41.2
ORD_002361,1,PROD_000359,SELL_000016,2024-10-26,57.15,32.08
ORD_002361,2,PROD_000250,SELL_000018,2024-04-26,236.22,44.44
ORD_002361,3,PROD_000432,SELL_000038,2024-01-23,355.42,19.65
ORD_002361,4,PROD_000079,SELL_000006,2024-12-22,397.46,39.92
ORD_002361,5,PROD_000375,SELL_000025,2024-01-11,300.32,6.21
ORD_002362,1,PROD_000217,SELL_000018,2024-09-12,44.91,39.39
ORD_002362,2,PROD_000446,SELL_000020,2024-04-06,133.07,34.35
ORD_002362,3,PROD_000087,SELL_000006,2024-02-22,46.39,33.46
ORD_002362,4,PROD_000026,SELL_000009,2024-08-12,327.54,39.29
ORD_002363,1,PROD_000121,SELL_000032,2024-08-19,104.15,33.46
ORD_002363,2,PROD_000283,SELL_000007,2024-04-23,474.7,40.5
ORD_002364,1,PROD_000314,SELL_000035,2024-05-05,57.89,16.84
ORD_002365,1,PROD_000128,SELL_000032,2024-10-01,461.47,40.79
ORD_002365,2,PROD_000107,SELL_000020,2024-07-17,116.27,13.82
ORD_002366,1,PROD_000264,SELL_000029,2024-05-16,320.21,41.14
ORD_002366,2,PROD_000214,SELL_000021,2024-07-26,482.56,45.83
ORD_002367,1,PROD_000212,SELL_000049,2024-09-30,26.7,34.63
ORD_002367,2,PROD_000171,SELL_000036,2024-01-22,25.37,37.2
ORD_002367,3,PROD_000465,SELL_000036,2024-10-22,332.22,46.43
ORD_002367,4,PROD_000359,SELL_000049,2024-04-21,276.79,19.74
ORD_002368,1,PROD_000443,SELL_000004,2024-02-18,428.09,17.13
ORD_002368,2,PROD_000351,SELL_000035,2024-12-19,375.7,48.74
ORD_002368,3,PROD_000233,SELL_000035,2024-02-25,284.31,7.22
ORD_002369,1,PROD_000233,SELL_000040,2024-12-31,402.1,32.87
ORD_002369,2,PROD_000371,SELL_000007,2024-05-25,441.16,49.09
ORD_002369,3,PROD_000447,SELL_000008,2024-06-27,338.16,42.93
ORD_002369,4,PROD_000403,SELL_000008,2024-06-01,142.84,23.29
ORD_002370,1,PROD_000337,SELL_000039,2024-06-24,133.74,25.44
ORD_002370,2,PROD_000019,SELL_000001,2024-07-28,460.17,23.68
ORD_002370,3,PROD_000073,SELL_000026,2024-07-20,219.82,29.9
ORD_002370,4,PROD_000149,SELL_000021,2024-12-08,172.94,39.98
ORD_002370,5,PROD_000325,SELL_000044,2024-07-24,117.72,46.9
ORD_002371,1,PROD_000218,SELL_000028,2024-07-04,306.2,45.03
ORD_002371,2,PROD_000317,SELL_000039,2024-01-25,92.66,15.29
ORD_002371,3,PROD_000145,SELL_000050,2024-03-09,124.17,41.09
ORD_002371,4,PROD_000053,SELL_000028,2024-04-03,100.43,24.31
ORD_002372,1,PROD_000262,SELL_000020,2024-11-11,326.65,28.69
ORD_002372,2,PROD_000201,SELL_000007,2024-06-09,198.61,12.21
ORD_002372,3,PROD_000265,SELL_000015,2024-07-26,116.78,20.08
ORD_002373,1,PROD_000338,SELL_000024,2024-04-16,108.37,34.62
ORD_002374,1,PROD_000323,SELL_000013,2024-02-10,342.0,13.86
ORD_002375,1,PROD_000059,SELL_000007,2024-08-16,449.38,12.37
ORD_002375,2,PROD_000260,SELL_000019,2024-09-01,101.95,18.8
ORD_002375,3,PROD_000426,SELL_000037,2024-04-09,228.35,38.67
ORD_002375,4,PROD_000117,SELL_000050,2024-11-14,445.55,38.62
ORD_002376,1,PROD_000391,SELL_000025,2024-02-09,308.97,48.74
ORD_002376,2,PROD_000209,SELL_000036,2024-03-24,441.75,20.58
ORD_002376,3,PROD_000280,SELL_000022,2024-12-08,474.03,49.51
ORD_002376,4,PROD_000478,SELL_000018,2024-12-05,106.54,14.7
ORD_002377,1,PROD_000357,SELL_000044,2024-12-15,252.83,5.68
ORD_002377,2,PROD_000230,SELL_000020,2024-08-17,144.2,43.94
ORD_002377,3,PROD_000100,SELL_000040,2024-09-02,84.23,33.28
ORD_002378,1,PROD_000382,SELL_000032,2024-06-27,209.59,24.77
ORD_002379,1,PROD_000293,SELL_000004,2024-07-17,71.11,45.42
ORD_002379,2,PROD_000380,SELL_000019,2024-05-15,83.17,10.59
ORD_002379,3,PROD_000260,SELL_000003,2024-11-02,164.97,20.02
ORD_002379,4,PROD_000040,SELL_000038,2024-12-06,71.76,9.7
ORD_002379,5,PROD_000473,SELL_000009,2024-09-21,479.51,15.66
ORD_002380,1,PROD_000129,SELL_000001,2024-02-05,481.77,43.02
ORD_002380,2,PROD_000045,SELL_000043,2024-08-20,33.5,42.44
ORD_002380,3,PROD_000342,SELL_000025,2024-05-09,307.35,10.28
ORD_002380,4,PROD_000157,SELL_000021,2024-04-19,499.67,27.15
ORD_002380,5,PROD_000492,SELL_000023,2024-04-02,19.83,41.85
ORD_002381,1,PROD_000314,SELL_000007,2024-05-22,223.34,35.29
ORD_002381,2,PROD_000195,SELL_000044,2024-06-02,496.93,20.78
ORD_002381,3,PROD_000243,SELL_000015,2024-04-07,242.83,45.3
ORD_002381,4,PROD_000266,SELL_000018,2024-01-05,364.68,8.99
ORD_002382,1,PROD_000037,SELL_000041,2024-09-09,258.35,5.7
ORD_002382,2,PROD_000003,SELL_000032,2024-02-27,291.18,26.69
ORD_002382,3,PROD_000053,SELL_000043,2024-06-03,452.77,9.57
ORD_002383,1,PROD_000184,SELL_000007,2024-05-24,295.39,36.08
ORD_002383,2,PROD_000184,SELL_000021,2024-09-30,389.65,29.42
ORD_002383,3,PROD_000440,SELL_000014,2024-07-16,279.03,48.01
ORD_002383,4,PROD_000240,SELL_000012,2024-11-01,203.08,37.69
ORD_002383,5,PROD_000433,SELL_000034,2024-01-27,272.2,15.86
ORD_002384,1,PROD_000266,SELL_000005,2024-07-15,415.61,18.99
ORD_002384,2,PROD_000072,SELL_000030,2024-03-28,489.73,34.35
ORD_002384,3,PROD_000012,SELL_000039,2024-11-06,25.41,46.76
ORD_002384,4,PROD_000404,SELL_000020,2024-07-17,144.98,20.32
ORD_002384,5,PROD_000121,SELL_000002,2024-12-06,13.36,35.22
ORD_002385,1,PROD_000184,SELL_000046,2024-03-05,340.3,32.66
ORD_002385,2,PROD_000262,SELL_000006,2024-09-20,244.91,14.5
ORD_002385,3,PROD_000015,SELL_000012,2024-09-10,322.69,21.99
ORD_002386,1,PROD_000414,SELL_000030,2024-04-04,91.5,40.2
ORD_002386,2,PROD_000114,SELL_000028,2024-11-10,429.98,7.67
ORD_002387,1,PROD_000075,SELL_000042,2024-07-17,446.4,19.94
ORD_002387,2,PROD_000025,SELL_000017,2024-08-26,124.57,14.49
ORD_002388,1,PROD_000085,SELL_000027,2024-12-03,456.33,16.71
ORD_002388,2,PROD_000106,SELL_000004,2024-06-26,432.0,48.26
ORD_002389,1,PROD_000240,SELL_000013,2024-06-06,423.3,9.34
ORD_002389,2,PROD_000347,SELL_000043,2024-06-27,406.58,31.43
ORD_002389,3,PROD_000152,SELL_000010,2024-08-04,39.03,22.09
ORD_002389,4,PROD_000032,SELL_000046,2024-01-15,308.93,33.0
ORD_002389,5,PROD_000235,SELL_000011,2024-08-28,135.08,5.5
ORD_002390,1,PROD_000046,SELL_000017,2024-12-02,352.62,10.15
ORD_002390,2,PROD_000437,SELL_000025,2024-05-29,54.65,8.1
ORD_002390,3,PROD_000315,SELL_000006,2024-12-26,108.06,21.52
ORD_002391,1,PROD_000368,SELL_000004,2024-11-25,489.24,12.04
ORD_002391,2,PROD_000185,SELL_000019,2024-03-30,219.73,6.9
ORD_002391,3,PROD_000066,SELL_000035,2024-11-27,291.84,13.24
ORD_002392,1,PROD_000267,SELL_000017,2024-04-15,186.4,25.81
ORD_002392,2,PROD_000468,SELL_000040,2024-04-07,273.51,31.86
ORD_002393,1,PROD_000154,SELL_000024,2024-10-15,286.96,12.0
ORD_002393,2,PROD_000033,SELL_000042,2024-09-05,146.58,26.88
ORD_002393,3,PROD_000091,SELL_000039,2024-05-19,315.11,25.63
ORD_002393,4,PROD_000204,SELL_000024,2024-06-11,60.05,28.17
ORD_002393,5,PROD_000398,SELL_000033,2024-12-11,444.79,35.21
ORD_002394,1,PROD_000104,SELL_000035,2024-04-07,219.8,23.35
ORD_002394,2,PROD_000178,SELL_000050,2024-08-21,38.53,8.61
ORD_002394,3,PROD_000002,SELL_000006,2024-03-27,72.53,8.21
ORD_002394,4,PROD_000115,SELL_000042,2024-12-25,483.16,27.19
ORD_002395,1,PROD_000329,SELL_000050,2024-12-15,394.73,13.03
ORD_002395,2,PROD_000155,SELL_000019,2024-09-19,115.1,40.67
ORD_002396,1,PROD_000347,SELL_000050,2024-06-19,379.72,25.43
ORD_002396,2,PROD_000289,SELL_000033,2024-09-27,358.96,15.4
ORD_002396,3,PROD_000218,SELL_000034,2024-04-13,285.34,10.72
ORD_002397,1,PROD_000191,SELL_000019,2024-04-21,27.6,43.57
ORD_002397,2,PROD_000481,SELL_000022,2024-12-19,131.96,39.0
ORD_002398,1,PROD_000494,SELL_000005,2024-06-30,40.95,13.81
ORD_002398,2,PROD_000147,SELL_000025,2024-08-04,473.32,5.96
ORD_002399,1,PROD_000488,SELL_000035,2024-10-21,323.76,41.41
ORD_002399,2,PROD_000377,SELL_000010,2024-05-11,240.41,48.31
ORD_002399,3,PROD_000244,SELL_000050,2024-06-14,213.46,9.74
ORD_002399,4,PROD_000280,SELL_000003,2024-12-07,455.9,6.75
ORD_002400,1,PROD_000420,SELL_000002,2024-03-25,97.96,9.62
ORD_002400,2,PROD_000072,SELL_000014,2024-10-26,175.74,21.35
ORD_002401,1,PROD_000050,SELL_000027,2024-11-02,260.89,11.14
ORD_002401,2,PROD_000079,SELL_000036,2024-07-01,456.5,9.44
ORD_002402,1,PROD_000479,SELL_000011,2024-07-29,411.23,33.26
ORD_002402,2,PROD_000212,SELL_000048,2024-03-07,65.76,16.88
ORD_002403,1,PROD_000466,SELL_000031,2024-02-25,174.68,6.64
ORD_002403,2,PROD_000165,SELL_000008,2024-11-13,202.45,29.46
ORD_002404,1,PROD_000253,SELL_000036,2024-09-14,406.8,39.46
ORD_002404,2,PROD_000492,SELL_000006,2024-12-14,71.08,20.88
ORD_002404,3,PROD_000311,SELL_000007,2024-04-17,97.52,29.15
ORD_002404,4,PROD_000096,SELL_000013,2024-03-31,356.07,22.7
ORD_002405,1,PROD_000182,SELL_000018,2024-08-01,309.31,6.83
ORD_002405,2,PROD_000099,SELL_000046,2024-07-18,413.0,30.32
ORD_002405,3,PROD_000097,SELL_000006,2024-01-19,439.43,43.37
ORD_002406,1,PROD_000043,SELL_000037,2024-08-21,131.2,14.01
ORD_002406,2,PROD_000281,SELL_000007,2024-07-01,153.71,20.23
ORD_002406,3,PROD_000233,SELL_000036,2024-08-29,224.15,40.02
