order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_002095,1,debit_card,1,437.44
ORD_002096,1,credit_card,4,1349.08
ORD_002097,1,credit_card,1,719.05
ORD_002098,1,debit_card,1,813.0
ORD_002099,1,debit_card,10,1566.1
ORD_002100,1,credit_card,10,867.24
ORD_002101,1,credit_card,2,1308.81
ORD_002102,1,credit_card,5,648.02
ORD_002103,1,debit_card,12,677.43
ORD_002104,1,boleto,5,1038.6
ORD_002105,1,credit_card,2,111.85
ORD_002106,1,voucher,1,577.18
ORD_002107,1,voucher,1,1312.16
ORD_002108,1,voucher,1,596.39
ORD_002109,1,credit_card,10,205.5
ORD_002110,1,boleto,1,1017.75
ORD_002111,1,boleto,10,1486.68
ORD_002112,1,voucher,3,1264.74
ORD_002113,1,credit_card,1,1051.53
ORD_002114,1,credit_card,1,1064.81
ORD_002115,1,credit_card,1,765.36
ORD_002116,1,voucher,10,1065.33
ORD_002117,1,credit_card,5,770.76
ORD_002118,1,voucher,2,465.59
ORD_002119,1,voucher,6,679.06
ORD_002120,1,credit_card,2,1280.26
ORD_002121,1,debit_card,4,290.72
ORD_002122,1,voucher,4,325.76
ORD_002123,1,voucher,1,968.51
ORD_002124,1,debit_card,2,1222.88
ORD_002125,1,boleto,6,1707.48
ORD_002126,1,boleto,2,365.42
ORD_002127,1,debit_card,2,1271.89
ORD_002128,1,credit_card,4,401.64
ORD_002129,1,boleto,6,355.94
ORD_002130,1,credit_card,2,623.78
ORD_002131,1,boleto,1,888.36
ORD_002132,1,credit_card,6,1722.19
ORD_002133,1,credit_card,4,1428.45
ORD_002134,1,boleto,1,789.77
ORD_002135,1,credit_card,2,893.57
ORD_002136,1,debit_card,3,224.78
ORD_002137,1,credit_card,12,363.88
ORD_002138,1,credit_card,1,422.89
ORD_002139,1,voucher,2,226.08
ORD_002140,1,boleto,10,1847.8
ORD_002141,1,credit_card,2,295.56
ORD_002142,1,credit_card,12,1045.96
ORD_002143,1,voucher,2,84.94
ORD_002144,1,credit_card,5,53.14
ORD_002145,1,credit_card,10,863.58
ORD_002146,1,boleto,3,1226.25
ORD_002147,1,voucher,5,1276.27
ORD_002148,1,credit_card,1,945.27
ORD_002149,1,boleto,5,808.18
ORD_002150,1,credit_card,1,1040.06
ORD_002151,1,boleto,3,1860.19
ORD_002152,1,voucher,2,492.9
ORD_002153,1,boleto,6,790.57
ORD_002154,1,boleto,4,410.03
ORD_002155,1,credit_card,1,1387.26
ORD_002156,1,credit_card,1,156.97
ORD_002157,1,voucher,10,1654.46
ORD_002158,1,credit_card,5,367.1
ORD_002159,1,credit_card,6,779.73
ORD_002160,1,debit_card,6,491.42
ORD_002161,1,credit_card,5,510.87
ORD_002162,1,credit_card,5,1035.91
ORD_002163,1,credit_card,1,859.77
ORD_002164,1,credit_card,3,1436.06
ORD_002165,1,credit_card,3,1047.99
ORD_002166,1,credit_card,3,647.93
ORD_002167,1,credit_card,2,1165.89
ORD_002168,1,voucher,5,171.82
ORD_002169,1,debit_card,1,372.3
ORD_002170,1,credit_card,3,856.43
ORD_002171,1,boleto,10,948.18
ORD_002172,1,credit_card,3,1708.46
ORD_002173,1,credit_card,12,253.3
ORD_002174,1,voucher,1,934.6
ORD_002175,1,boleto,5,450.94
ORD_002176,1,credit_card,12,312.33
ORD_002177,1,voucher,4,1375.75
ORD_002178,1,boleto,1,1725.45
ORD_002179,1,boleto,5,1004.54
ORD_002180,1,credit_card,1,563.43
ORD_002181,1,voucher,6,286.04
ORD_002182,1,voucher,12,845.97
ORD_002183,1,credit_card,1,252.81
ORD_002184,1,debit_card,1,1124.35
ORD_002185,1,voucher,1,795.14
ORD_002186,1,boleto,2,156.42
ORD_002187,1,voucher,3,247.73
ORD_002188,1,debit_card,1,612.88
ORD_002189,1,debit_card,3,565.1
ORD_002190,1,voucher,2,363.89
ORD_002191,1,credit_card,3,1641.21
ORD_002192,1,credit_card,1,154.0
ORD_002193,1,debit_card,1,241.77
ORD_002194,1,debit_card,6,130.51
ORD_002195,1,credit_card,2,90.01
ORD_002196,1,credit_card,3,310.47
ORD_002197,1,voucher,3,620.82
ORD_002198,1,credit_card,5,1310.43
ORD_002199,1,credit_card,1,1416.22
ORD_002200,1,credit_card,5,1239.24
ORD_002201,1,credit_card,10,1105.69
ORD_002202,1,voucher,2,1276.04
ORD_002203,1,voucher,4,1498.79
ORD_002204,1,credit_card,1,1260.9
ORD_002205,1,credit_card,2,456.18
ORD_002206,1,credit_card,1,458.87
ORD_002207,1,boleto,1,1451.91
ORD_002208,1,credit_card,1,554.02
ORD_002209,1,debit_card,1,809.85
ORD_002210,1,debit_card,5,1392.83
ORD_002211,1,credit_card,3,120.24
ORD_002212,1,voucher,2,506.23
ORD_002213,1,credit_card,3,1122.87
ORD_002214,1,voucher,12,1861.3
ORD_002215,1,voucher,3,1619.29
ORD_002216,1,credit_card,5,569.06
ORD_002217,1,credit_card,3,1491.15
ORD_002218,1,credit_card,5,431.88
ORD_002219,1,debit_card,1,272.62
ORD_002220,1,boleto,1,437.23
ORD_002221,1,credit_card,1,223.67
ORD_002222,1,debit_card,3,1327.83
ORD_002223,1,boleto,5,1026.19
ORD_002224,1,credit_card,3,544.24
ORD_002225,1,credit_card,2,601.14
ORD_002226,1,credit_card,5,1131.9
ORD_002227,1,credit_card,4,556.81
ORD_002228,1,debit_card,5,729.91
ORD_002229,1,debit_card,10,1523.31
ORD_002230,1,voucher,1,690.37
ORD_002231,1,credit_card,2,1122.13
ORD_002232,1,credit_card,4,1005.67
ORD_002233,1,debit_card,3,1552.75
ORD_002234,1,boleto,2,345.74
ORD_002235,1,credit_card,1,794.09
ORD_002236,1,voucher,5,1325.17
ORD_002237,1,debit_card,2,1417.03
ORD_002238,1,credit_card,1,308.54
ORD_002239,1,voucher,2,379.11
ORD_002240,1,credit_card,2,136.06
ORD_002241,1,credit_card,2,549.2
ORD_002242,1,credit_card,2,106.01
ORD_002243,1,credit_card,3,847.27
ORD_002244,1,boleto,2,1132.79
ORD_002245,1,boleto,4,770.08
ORD_002246,1,credit_card,1,634.56
ORD_002247,1,credit_card,12,79.41
ORD_002248,1,credit_card,1,801.16
ORD_002249,1,debit_card,12,770.81
ORD_002250,1,boleto,6,945.4
ORD_002251,1,credit_card,3,1628.98
ORD_002252,1,voucher,2,760.12
ORD_002253,1,credit_card,2,783.46
ORD_002254,1,voucher,5,1660.47
ORD_002255,1,credit_card,10,1065.06
ORD_002256,1,credit_card,2,1299.38
ORD_002257,1,credit_card,6,311.23
ORD_002258,1,credit_card,1,662.31
ORD_002259,1,boleto,12,66.45
ORD_002260,1,credit_card,1,1535.22
ORD_002261,1,credit_card,1,432.83
ORD_002262,1,credit_card,2,598.05
ORD_002263,1,credit_card,6,674.64
ORD_002264,1,credit_card,6,229.44
ORD_002265,1,boleto,2,1771.86
ORD_002266,1,credit_card,1,357.25
ORD_002267,1,credit_card,1,1693.78
ORD_002268,1,debit_card,3,1093.9
ORD_002269,1,credit_card,1,523.03
ORD_002270,1,debit_card,1,778.16
ORD_002271,1,boleto,2,906.25
ORD_002272,1,debit_card,3,538.32
ORD_002273,1,credit_card,4,854.67
ORD_002274,1,voucher,5,161.42
ORD_002275,1,credit_card,3,1142.93
ORD_002276,1,credit_card,1,471.14
ORD_002277,1,credit_card,2,10.1
ORD_002278,1,credit_card,5,487.56
ORD_002279,1,credit_card,10,886.56
ORD_002280,1,voucher,10,1421.29
ORD_002281,1,boleto,6,361.12
ORD_002282,1,debit_card,2,132.41
ORD_002283,1,boleto,5,837.47
ORD_002284,1,voucher,1,629.5
ORD_002285,1,credit_card,3,856.91
ORD_002286,1,boleto,3,899.38
ORD_002287,1,credit_card,3,702.79
ORD_002288,1,credit_card,1,988.76
ORD_002289,1,debit_card,12,568.25
ORD_002290,1,credit_card,5,380.88
ORD_002291,1,voucher,2,1356.12
ORD_002292,1,credit_card,10,382.48
ORD_002293,1,voucher,2,482.96
ORD_002294,1,credit_card,1,382.6
ORD_002295,1,voucher,6,1052.53
ORD_002296,1,credit_card,6,1225.53
ORD_002297,1,credit_card,1,1065.7
ORD_002298,1,credit_card,2,497.05
ORD_002299,1,voucher,1,1058.9
ORD_002300,1,credit_card,4,1443.6
ORD_002301,1,credit_card,4,206.17
ORD_002302,1,credit_card,1,484.35
ORD_002303,1,boleto,1,1675.55
ORD_002304,1,boleto,3,1119.89
ORD_002305,1,boleto,3,174.31
ORD_002306,1,credit_card,1,475.15
ORD_002307,1,boleto,3,410.42
ORD_002308,1,credit_card,3,1490.87
ORD_002309,1,credit_card,1,1667.9
ORD_002310,1,voucher,1,1119.09
ORD_002311,1,credit_card,1,674.15
ORD_002312,1,credit_card,1,834.27
ORD_002313,1,debit_card,3,1315.13
ORD_002314,1,debit_card,2,493.7
ORD_002315,1,credit_card,5,609.63
ORD_002316,1,debit_card,1,1164.24
ORD_002317,1,credit_card,2,1043.19
ORD_002318,1,voucher,4,1277.11
ORD_002319,1,voucher,2,1217.28
ORD_002320,1,credit_card,3,515.46
ORD_002321,1,credit_card,3,1507.03
ORD_002322,1,credit_card,6,685.65
ORD_002323,1,voucher,5,785.06
ORD_002324,1,debit_card,2,705.41
ORD_002325,1,boleto,2,1083.92
ORD_002326,1,voucher,1,965.57
ORD_002327,1,credit_card,4,1062.82
ORD_002328,1,boleto,2,191.24
ORD_002329,1,voucher,2,1187.9
ORD_002330,1,credit_card,2,134.98
ORD_002331,1,credit_card,4,1062.74
ORD_002332,1,voucher,12,1519.59
ORD_002333,1,boleto,3,1104.38
ORD_002334,1,debit_card,1,462.56
ORD_002335,1,boleto,12,465.29
ORD_002336,1,boleto,1,1621.91
ORD_002337,1,credit_card,6,1092.46
ORD_002338,1,voucher,1,618.32
ORD_002339,1,debit_card,2,1440.13
ORD_002340,1,credit_card,3,465.09
ORD_002341,1,boleto,2,644.01
ORD_002342,1,credit_card,1,1784.01
ORD_002343,1,credit_card,10,633.59
ORD_002344,1,credit_card,5,403.28
ORD_002345,1,credit_card,1,456.05
ORD_002346,1,debit_card,2,804.45
ORD_002347,1,boleto,3,1229.9
ORD_002348,1,credit_card,4,1401.89
ORD_002349,1,debit_card,1,592.19
ORD_002350,1,debit_card,1,211.49
ORD_002351,1,credit_card,1,427.28
ORD_002352,1,boleto,4,941.06
ORD_002353,1,debit_card,6,357.88
ORD_002354,1,credit_card,4,1120.75
ORD_002355,1,debit_card,5,481.05
ORD_002356,1,credit_card,3,948.32
ORD_002357,1,debit_card,6,260.07
ORD_002358,1,boleto,5,1129.78
ORD_002359,1,debit_card,6,634.15
ORD_002360,1,voucher,1,485.6
ORD_002361,1,voucher,3,1346.57
ORD_002362,1,debit_card,10,551.91
ORD_002363,1,voucher,1,578.85
ORD_002364,1,debit_card,5,57.89
ORD_002365,1,boleto,6,577.74
ORD_002366,1,boleto,3,802.77
ORD_002367,1,credit_card,5,661.08
ORD_002368,1,voucher,6,1088.1
ORD_002369,1,boleto,1,1324.26
ORD_002370,1,debit_card,1,1104.39
ORD_002371,1,boleto,1,623.46
ORD_002372,1,credit_card,5,642.04
ORD_002373,1,debit_card,1,108.37
ORD_002374,1,debit_card,6,342.0
ORD_002375,1,credit_card,10,1225.23
ORD_002376,1,voucher,4,1331.29
ORD_002377,1,debit_card,5,481.26
ORD_002378,1,credit_card,4,209.59
ORD_002379,1,credit_card,10,870.52
ORD_002380,1,boleto,1,1342.12
ORD_002381,1,boleto,1,1327.78
ORD_002382,1,voucher,5,1002.3
ORD_002383,1,voucher,1,1439.35
ORD_002384,1,debit_card,2,1089.09
ORD_002385,1,boleto,1,907.9
ORD_002386,1,debit_card,4,521.48
ORD_002387,1,voucher,1,570.97
ORD_002388,1,voucher,4,888.33
ORD_002389,1,credit_card,2,1312.92
ORD_002390,1,debit_card,5,515.33
ORD_002391,1,debit_card,1,1000.81
ORD_002392,1,credit_card,1,459.91
ORD_002393,1,credit_card,3,1253.49
ORD_002394,1,debit_card,3,814.02
ORD_002395,1,credit_card,2,509.83
ORD_002396,1,credit_card,3,1024.02
ORD_002397,1,debit_card,4,159.56
ORD_002398,1,voucher,1,514.27
ORD_002399,1,debit_card,1,1233.53
ORD_002400,1,boleto,10,273.7
ORD_002401,1,boleto,5,717.39
ORD_002402,1,voucher,6,476.99
ORD_002403,1,boleto,1,377.13
ORD_002404,1,credit_card,1,931.47
ORD_002405,1,boleto,6,1161.74
ORD_002406,1,boleto,2,950.0
ORD_002407,1,credit_card,1,1180.04
ORD_002408,1,debit_card,4,1211.45
ORD_002409,1,credit_card,4,987.1
ORD_002410,1,voucher,12,1163.55
ORD_002411,1,credit_card,5,708.14
ORD_002412,1,boleto,2,1141.41
ORD_002413,1,credit_card,1,1607.19
ORD_002414,1,credit_card,2,1009.74
ORD_002415,1,boleto,6,335.96
ORD_002416,1,credit_card,1,1158.24
ORD_002417,1,credit_card,1,524.65
ORD_002418,1,voucher,10,1225.0
ORD_002419,1,boleto,4,708.48
ORD_002420,1,boleto,3,538.08
ORD_002421,1,credit_card,2,1170.27
ORD_002422,1,debit_card,2,239.18
ORD_002423,1,boleto,2,436.18
ORD_002424,1,credit_card,3,916.18
ORD_002425,1,credit_card,2,548.4
ORD_002426,1,credit_card,1,674.67
ORD_002427,1,credit_card,6,290.04
ORD_002428,1,voucher,4,1046.33
ORD_002429,1,credit_card,1,1055.19
ORD_002430,1,credit_card,3,86.23
ORD_002431,1,credit_card,2,1318.84
ORD_002432,1,debit_card,3,1918.05
ORD_002433,1,credit_card,12,910.65
ORD_002434,1,voucher,10,1374.8
ORD_002435,1,debit_card,5,1395.78
ORD_002436,1,credit_card,4,671.92
ORD_002437,1,boleto,3,671.05
ORD_002438,1,voucher,3,1136.29
ORD_002439,1,voucher,1,523.36
ORD_002440,1,credit_card,2,546.82
ORD_002441,1,debit_card,5,1558.0
ORD_002442,1,credit_card,3,467.8
ORD_002443,1,credit_card,3,929.21
ORD_002444,1,credit_card,3,463.7
ORD_002445,1,boleto,2,1303.93
ORD_002446,1,credit_card,1,774.58
ORD_002447,1,voucher,1,844.42
ORD_002448,1,credit_card,4,219.64
ORD_002449,1,voucher,1,1587.61
ORD_002450,1,credit_card,12,899.93
ORD_002451,1,credit_card,10,820.49
ORD_002452,1,credit_card,1,327.95
ORD_002453,1,boleto,4,937.37
ORD_002454,1,debit_card,10,273.55
ORD_002455,1,voucher,5,441.98
ORD_002456,1,boleto,1,1111.35
ORD_002457,1,debit_card,1,896.35
ORD_002458,1,voucher,2,731.09
ORD_002459,1,voucher,4,1176.16
ORD_002460,1,boleto,6,390.27
ORD_002461,1,debit_card,10,354.39
ORD_002462,1,credit_card,2,1611.58
ORD_002463,1,boleto,1,1027.68
ORD_002464,1,credit_card,2,1176.98
ORD_002465,1,credit_card,2,824.56
ORD_002466,1,debit_card,4,809.23
ORD_002467,1,debit_card,12,78.77
ORD_002468,1,boleto,1,332.0
ORD_002469,1,voucher,1,1296.37
ORD_002470,1,debit_card,10,1401.76
ORD_002471,1,credit_card,5,416.29
ORD_002472,1,voucher,1,1337.25
ORD_002473,1,debit_card,3,1559.16
ORD_002474,1,credit_card,1,1100.7
ORD_002475,1,credit_card,4,1827.74
ORD_002476,1,voucher,5,748.9
ORD_002477,1,credit_card,4,1089.8
ORD_002478,1,boleto,6,674.43
ORD_002479,1,credit_card,4,153.55
ORD_002480,1,credit_card,4,681.53
ORD_002481,1,debit_card,2,1295.93
ORD_002482,1,debit_card,10,775.97
ORD_002483,1,boleto,5,860.27
ORD_002484,1,voucher,1,1299.37
ORD_002485,1,voucher,1,1169.06
ORD_002486,1,debit_card,2,1150.95
ORD_002487,1,debit_card,5,967.18
ORD_002488,1,credit_card,1,1626.53
ORD_002489,1,credit_card,1,1013.83
ORD_002490,1,debit_card,4,1349.35
ORD_002491,1,boleto,1,1450.03
ORD_002492,1,boleto,2,1348.28
ORD_002493,1,boleto,4,1161.81
ORD_002494,1,credit_card,3,191.1
ORD_002495,1,boleto,5,457.15
ORD_002496,1,debit_card,2,604.51
ORD_002497,1,credit_card,1,979.79
ORD_002498,1,credit_card,12,701.69
ORD_002499,1,credit_card,5,1038.94
ORD_002500,1,credit_card,4,266.98
ORD_002501,1,credit_card,12,1075.1
ORD_002502,1,credit_card,5,761.85
ORD_002503,1,credit_card,3,879.84
ORD_002504,1,boleto,6,577.72
ORD_002505,1,credit_card,4,482.35
ORD_002506,1,debit_card,3,1314.71
ORD_002507,1,credit_card,4,1094.54
ORD_002508,1,debit_card,1,336.0
ORD_002509,1,credit_card,12,668.08
ORD_002510,1,credit_card,1,668.23
ORD_002511,1,boleto,1,655.63
ORD_002512,1,debit_card,1,907.72
ORD_002513,1,debit_card,3,17.14
ORD_002514,1,credit_card,12,1503.08
ORD_002515,1,voucher,2,1428.04
ORD_002516,1,credit_card,3,523.66
ORD_002517,1,voucher,5,241.08
ORD_002518,1,credit_card,3,97.6
ORD_002519,1,boleto,3,253.6
ORD_002520,1,credit_card,1,419.54
ORD_002521,1,credit_card,1,98.86
ORD_002522,1,debit_card,1,1022.23
ORD_002523,1,credit_card,2,1764.59
ORD_002524,1,credit_card,1,921.75
ORD_002525,1,credit_card,2,272.47
ORD_002526,1,credit_card,2,905.21
ORD_002527,1,credit_card,1,1206.29
ORD_002528,1,credit_card,4,27.51
ORD_002529,1,credit_card,6,1474.77
ORD_002530,1,credit_card,2,199.58
ORD_002531,1,boleto,1,1253.27
ORD_002532,1,credit_card,2,928.59
ORD_002533,1,credit_card,6,1106.31
ORD_002534,1,credit_card,5,588.16
ORD_002535,1,credit_card,2,762.52
ORD_002536,1,boleto,1,425.57
ORD_002537,1,voucher,10,1421.78
ORD_002538,1,boleto,2,541.07
ORD_002539,1,credit_card,1,1138.39
ORD_002540,1,credit_card,2,1631.12
ORD_002541,1,credit_card,2,149.4
ORD_002542,1,debit_card,6,805.4
ORD_002543,1,credit_card,10,418.42
ORD_002544,1,credit_card,12,469.92
ORD_002545,1,credit_card,3,723.21
ORD_002546,1,debit_card,1,1654.09
ORD_002547,1,voucher,10,796.03
ORD_002548,1,credit_card,1,1441.98
ORD_002549,1,boleto,5,1123.95
ORD_002550,1,voucher,3,944.69
ORD_002551,1,credit_card,1,631.28
ORD_002552,1,boleto,12,222.66
ORD_002553,1,credit_card,4,302.56
ORD_002554,1,voucher,6,1201.17
ORD_002555,1,debit_card,6,781.8
ORD_002556,1,voucher,2,304.6
ORD_002557,1,debit_card,4,1371.35
ORD_002558,1,credit_card,1,1244.28
ORD_002559,1,boleto,5,906.98
ORD_002560,1,debit_card,6,806.38
ORD_002561,1,debit_card,1,871.82
ORD_002562,1,credit_card,3,1204.44
ORD_002563,1,debit_card,10,456.5
ORD_002564,1,credit_card,5,112.31
ORD_002565,1,credit_card,3,469.57
ORD_002566,1,boleto,3,1339.91
ORD_002567,1,debit_card,1,140.09
ORD_002568,1,debit_card,1,29.25
ORD_002569,1,debit_card,1,750.48
ORD_002570,1,credit_card,4,1394.36
ORD_002571,1,boleto,3,1134.84
ORD_002572,1,boleto,1,92.73
ORD_002573,1,credit_card,12,915.62
ORD_002574,1,credit_card,5,223.99
ORD_002575,1,credit_card,12,310.34
ORD_002576,1,boleto,1,280.94
ORD_002577,1,credit_card,5,720.81
ORD_002578,1,credit_card,5,23.74
ORD_002579,1,voucher,1,852.62
ORD_002580,1,boleto,2,1078.98
ORD_002581,1,debit_card,3,546.15
ORD_002582,1,credit_card,1,1126.86
ORD_002583,1,boleto,1,474.67
ORD_002584,1,debit_card,10,402.91
ORD_002585,1,credit_card,10,919.35
ORD_002586,1,credit_card,10,1457.96
ORD_002587,1,credit_card,2,1676.64
ORD_002588,1,credit_card,3,1702.59
ORD_002589,1,boleto,1,185.08
ORD_002590,1,credit_card,4,421.71
ORD_002591,1,debit_card,1,579.88
ORD_002592,1,voucher,1,956.75
ORD_002593,1,credit_card,2,1166.11
ORD_002594,1,credit_card,1,418.08
ORD_002595,1,credit_card,3,1341.7
ORD_002596,1,boleto,12,1468.12
ORD_002597,1,voucher,4,1288.71
ORD_002598,1,boleto,2,1013.98
ORD_002599,1,voucher,10,1502.6
ORD_002600,1,credit_card,10,254.3
ORD_002601,1,credit_card,12,509.43
ORD_002602,1,debit_card,2,819.36
ORD_002603,1,credit_card,1,1672.27
ORD_002604,1,credit_card,2,143.67
ORD_002605,1,credit_card,12,1613.11
ORD_002606,1,credit_card,1,203.29
ORD_002607,1,debit_card,1,572.48
ORD_002608,1,boleto,6,115.42
ORD_002609,1,credit_card,1,1343.71
ORD_002610,1,debit_card,5,965.1
ORD_002611,1,credit_card,2,497.2
ORD_002612,1,credit_card,12,1068.92
ORD_002613,1,credit_card,1,878.25
ORD_002614,1,debit_card,1,1093.42
ORD_002615,1,debit_card,2,1162.71
ORD_002616,1,credit_card,3,42.19
ORD_002617,1,credit_card,2,604.19
ORD_002618,1,credit_card,1,710.98
ORD_002619,1,credit_card,10,1470.95
ORD_002620,1,credit_card,4,890.57
ORD_002621,1,voucher,3,766.72
ORD_002622,1,debit_card,1,1266.59
ORD_002623,1,voucher,10,1356.45
ORD_002624,1,credit_card,3,788.74
ORD_002625,1,voucher,1,751.0
ORD_002626,1,credit_card,4,377.4
ORD_002627,1,boleto,4,775.04
ORD_002628,1,voucher,3,568.99
ORD_002629,1,debit_card,1,778.05
ORD_002630,1,boleto,1,1161.36
ORD_002631,1,credit_card,1,254.35
ORD_002632,1,credit_card,3,231.92
ORD_002633,1,credit_card,4,848.5
ORD_002634,1,voucher,4,221.72
ORD_002635,1,boleto,4,360.71
ORD_002636,1,credit_card,2,303.3
ORD_002637,1,debit_card,5,1404.38
ORD_002638,1,credit_card,3,504.2
ORD_002639,1,credit_card,10,748.91
ORD_002640,1,credit_card,6,1467.93
ORD_002641,1,credit_card,5,1092.62
ORD_002642,1,boleto,4,805.17
ORD_002643,1,credit_card,2,375.96
ORD_002644,1,credit_card,1,331.74
ORD_002645,1,boleto,10,1102.82
ORD_002646,1,debit_card,12,1334.43
ORD_002647,1,boleto,1,1042.95
ORD_002648,1,credit_card,1,622.71
ORD_002649,1,credit_card,5,1349.85
ORD_002650,1,credit_card,3,784.84
ORD_002651,1,credit_card,1,744.24
ORD_002652,1,boleto,1,1107.9
ORD_002653,1,boleto,6,1369.69
ORD_002654,1,boleto,6,635.83
ORD_002655,1,boleto,3,313.91
ORD_002656,1,credit_card,3,994.55
ORD_002657,1,voucher,5,191.03
ORD_002658,1,credit_card,2,815.49
ORD_002659,1,credit_card,1,260.99
ORD_002660,1,credit_card,5,1805.93
ORD_002661,1,debit_card,2,1139.23
ORD_002662,1,boleto,1,887.03
ORD_002663,1,credit_card,6,1176.99
ORD_002664,1,boleto,3,333.64
ORD_002665,1,boleto,1,477.65
ORD_002666,1,voucher,6,1272.55
ORD_002667,1,credit_card,3,1056.52
ORD_002668,1,credit_card,1,868.44
ORD_002669,1,credit_card,1,526.78
ORD_002670,1,boleto,3,455.51
ORD_002671,1,credit_card,5,569.23
ORD_002672,1,credit_card,1,482.48
ORD_002673,1,debit_card,2,1258.56
ORD_002674,1,credit_card,2,20.32
ORD_002675,1,voucher,1,403.69
ORD_002676,1,boleto,10,1206.39
ORD_002677,1,credit_card,3,1546.67
ORD_002678,1,credit_card,1,564.26
ORD_002679,1,credit_card,5,1359.08
ORD_002680,1,debit_card,5,253.22
ORD_002681,1,credit_card,2,454.99
ORD_002682,1,credit_card,5,979.92
ORD_002683,1,boleto,1,417.06
ORD_002684,1,debit_card,10,495.54
ORD_002685,1,credit_card,10,1279.9
ORD_002686,1,voucher,1,368.39
ORD_002687,1,credit_card,4,1292.75
ORD_002688,1,voucher,10,804.92
ORD_002689,1,credit_card,1,167.38
ORD_002690,1,boleto,1,1253.17
ORD_002691,1,debit_card,1,1304.9
ORD_002692,1,boleto,2,806.53
ORD_002693,1,credit_card,3,316.44
ORD_002694,1,credit_card,2,748.71
ORD_002695,1,boleto,10,1665.56
ORD_002696,1,credit_card,4,454.53
ORD_002697,1,credit_card,2,1079.64
ORD_002698,1,debit_card,2,840.59
ORD_002699,1,voucher,4,919.47
ORD_002700,1,debit_card,1,727.93
ORD_002701,1,credit_card,10,705.61
ORD_002702,1,boleto,4,1217.4
ORD_002703,1,credit_card,4,1069.91
ORD_002704,1,voucher,2,1791.15
ORD_002705,1,credit_card,12,316.0
ORD_002706,1,credit_card,5,509.26
ORD_002707,1,debit_card,3,614.85
ORD_002708,1,credit_card,1,1011.57
ORD_002709,1,credit_card,1,1521.7
ORD_002710,1,credit_card,2,93.97
ORD_002711,1,credit_card,3,165.29
ORD_002712,1,credit_card,10,1306.41
ORD_002713,1,credit_card,1,457.99
ORD_002714,1,debit_card,1,718.88
ORD_002715,1,credit_card,1,1029.12
ORD_002716,1,debit_card,12,342.8
ORD_002717,1,credit_card,4,433.63
ORD_002718,1,debit_card,2,1026.25
ORD_002719,1,boleto,10,1468.79
ORD_002720,1,voucher,3,235.22
ORD_002721,1,debit_card,1,362.92
ORD_002722,1,debit_card,4,271.08
ORD_002723,1,debit_card,2,387.08
ORD_002724,1,voucher,2,301.6
ORD_002725,1,voucher,1,916.73
ORD_002726,1,credit_card,5,440.29
ORD_002727,1,credit_card,5,1088.35
ORD_002728,1,voucher,2,997.59
ORD_002729,1,credit_card,1,1506.11
ORD_002730,1,credit_card,1,1245.01
ORD_002731,1,debit_card,4,1242.59
ORD_002732,1,debit_card,3,188.3
ORD_002733,1,boleto,3,178.7
ORD_002734,1,boleto,6,915.89
ORD_002735,1,credit_card,12,489.58
ORD_002736,1,credit_card,3,1381.96
ORD_002737,1,debit_card,6,379.55
ORD_002738,1,debit_card,3,1589.7
ORD_002739,1,debit_card,5,765.36
ORD_002740,1,voucher,4,1481.78
ORD_002741,1,boleto,12,644.13
ORD_002742,1,boleto,5,262.72
ORD_002743,1,debit_card,10,276.78
ORD_002744,1,debit_card,4,369.09
ORD_002745,1,credit_card,3,1203.61
ORD_002746,1,voucher,4,716.0
ORD_002747,1,voucher,1,1046.84
ORD_002748,1,voucher,2,577.53
ORD_002749,1,boleto,10,530.63
ORD_002750,1,boleto,6,221.49
ORD_002751,1,credit_card,6,718.77
ORD_002752,1,debit_card,2,180.12
ORD_002753,1,voucher,1,1000.27
ORD_002754,1,credit_card,5,690.08
ORD_002755,1,debit_card,1,260.3
ORD_002756,1,credit_card,1,937.18
ORD_002757,1,boleto,1,681.92
ORD_002758,1,credit_card,1,135.74
ORD_002759,1,voucher,1,399.04
ORD_002760,1,credit_card,2,692.32
ORD_002761,1,debit_card,4,821.17
ORD_002762,1,credit_card,1,462.31
ORD_002763,1,credit_card,3,778.48
ORD_002764,1,voucher,5,623.06
ORD_002765,1,credit_card,6,436.0
ORD_002766,1,voucher,6,944.24
ORD_002767,1,credit_card,4,943.74
ORD_002768,1,credit_card,3,496.55
ORD_002769,1,debit_card,5,2052.02
ORD_002770,1,credit_card,4,389.12
ORD_002771,1,debit_card,2,642.82
ORD_002772,1,voucher,6,942.56
ORD_002773,1,debit_card,1,308.01
ORD_002774,1,credit_card,1,418.6
ORD_002775,1,voucher,2,442.28
ORD_002776,1,credit_card,10,92.65
ORD_002777,1,credit_card,5,401.25
ORD_002778,1,debit_card,4,1219.06
ORD_002779,1,boleto,1,646.35
ORD_002780,1,debit_card,3,767.8
ORD_002781,1,voucher,12,330.48
ORD_002782,1,boleto,1,1272.84
ORD_002783,1,boleto,3,686.19
ORD_002784,1,boleto,1,424.8
ORD_002785,1,credit_card,3,367.63
ORD_002786,1,credit_card,1,443.53
ORD_002787,1,credit_card,4,392.71
ORD_002788,1,credit_card,6,1059.53
ORD_002789,1,credit_card,2,934.79
ORD_002790,1,credit_card,1,104.21
ORD_002791,1,credit_card,3,640.43
ORD_002792,1,credit_card,10,351.98
